,x,y,z
143,0.18617925084938602,0.7813876244924151,0.39265100613259707
144,0.11363483881034808,0.30050451819306845,0.6345497918424209
145,0.6653502161216245,0.13589678908581748,0.9510080362101228
146,0.009572417898566665,0.4199013785803184,0.3993055218039716
147,0.11868183129484955,0.9266279197593442,0.840423590132608
148,0.7738797542970204,0.3367507470621339,0.815220469492062
149,0.6578277392477654,0.8148233781787715,0.2812723799786645
150,0.23162641432850628,0.05856873956811537,0.16664472453861245
151,0.8541197200989364,0.422570487836897,0.013086689012276276
152,0.1541230045144898,0.4134033507487226,0.6517070734751534
153,0.4374456572849792,0.6532899527753341,0.5159146241263832
154,0.5026049098939457,0.4423544551244307,0.0878753660998286
155,0.6845595665185608,0.9690217722209171,0.5339878315505081
156,0.29889843084188794,0.26943262002003643,0.04895101933826884
157,0.5765028285833498,0.1283416946055871,0.6900265139360617
158,0.049262694878361324,0.6768779073569401,0.6241894832905838
159,0.32498534595999173,0.14162490134355055,0.7396432317675821
160,0.09497092548844976,0.9065235744405546,0.09996273422892588
161,0.8149516184045003,0.10213102830831644,0.27624066593541885
162,0.9648941814459403,0.13193322426554455,0.4183033598967878
163,0.11687745728115506,0.17817273198632777,0.434261415666519
164,0.9924883737693639,0.07283098822062495,0.6539008949025121
165,0.1491631769698385,0.6116512929882889,0.9049809564239495
166,0.475398578896696,0.36476012191573903,0.9302293267984794
167,0.670368853607385,0.8654167188525934,0.4382725223817078
168,0.16825318276763135,0.3972619883316053,0.8178548710893254
169,0.8640503332603267,0.6662817363917177,0.5094241008488215
170,0.31837907633935913,0.7002694603672653,0.7405544956887404
171,0.8171783490488264,0.671244139493762,0.03974963068126214
172,0.44699726586067146,0.6491994068164325,0.8372566500056137
173,0.6003924437472763,0.805460961240642,0.7173094675337509
174,0.8268975502020438,0.3328527497952749,0.39064215141285197
175,0.06804743390111823,0.3111993631903194,0.02776848142436117
176,0.48147549041521387,0.7359571114041784,0.9559709631264808
177,0.3451482194092633,0.44046341143665546,0.31616284668958383
178,0.6050345923729719,0.05456114849825544,0.6229970096137436
179,0.7922213737785031,0.5461148520814122,0.5031750872228631
180,0.8026390415173897,0.16009835764700753,0.013954121973244749
181,0.1338330012091271,0.634299776029897,0.5378319131246985
182,0.4954494641568341,0.8861428639374223,0.7494655998016266
183,0.9450830106862729,0.43932512690248016,0.1825821474861562
184,0.8843100899741768,0.8345355235813426,0.9870085724482999
185,0.24923618734759945,0.1312527028986229,0.40523163672049245
186,0.13029938363824167,0.12241916700805255,0.6517537469498251
187,0.960441556759801,0.5526886993643606,0.5240903191967038
188,0.0804757780661216,0.7215128528891649,0.7442661104715005
189,0.7585794186354243,0.16690219655444183,0.3899066072851042
190,0.8418633586067718,0.19254715874179007,0.5527143670302905
191,0.7404576659032,0.9647672638978283,0.7515859849792013
192,0.3323704132255956,0.457809614342615,0.38599420434939746
193,0.39599019971684135,0.41536391373150583,0.193940688436267
194,0.7046662662526768,0.7205302532559642,0.1893530926991166
195,0.0615929535965033,0.503178868119739,0.37069392721436956
196,0.08576939387213955,0.6919399129475664,0.10901328825837509
197,0.8617921419400504,0.6771211281831975,0.4798488579465783
198,0.7523613874728678,0.9829344830216552,0.24517035886063698
199,0.6207540851526372,0.5257493147191535,0.5699164532898822
200,0.45272292299940253,0.5716086926973072,0.5195513737141548
201,0.11664558647564849,0.6742672388342807,0.14008136228029433
202,0.0032158020203858495,0.03701825670208081,0.31394414099219836
203,0.741008313779131,0.8361126104876669,0.3105870631826336
204,0.07348008283096807,0.3961173617904331,0.5443266514574977
205,0.569336909894368,0.849586853715927,0.44111643886686214
206,0.7446925909311011,0.3420414030641663,0.4919951616466234
207,0.08924567297490471,0.937847016053977,0.05423142261453928
208,0.5509472398702436,0.6878551937053922,0.5971590729065115
209,0.9337543937741561,0.9005623684557971,0.9500313767035373
210,0.06900637967571688,0.7662881748528284,0.10030573674774867
211,0.7444971771190135,0.9768788083726575,0.4478042001337902
212,0.786121987170957,0.966946282642242,0.017906406532737118
213,0.9852500913007098,0.18619790341811004,0.4527332845053028
214,0.7389363942758499,0.28438146344557336,0.7455083368021889
215,0.9904647390952572,0.7353620577467447,0.488980299992938
216,0.3793329169748678,0.11632274329414138,0.84707920500003
217,0.5634278785582971,0.7641930980419805,0.24215268158609626
218,0.48623748829223024,0.9280813017001367,0.05849129394275521
219,0.3914877971103041,0.14296335516608116,0.42819356698101096
220,0.512356779088012,0.5024286275638917,0.6613226714715237
221,0.3167304807505019,0.8091894775529093,0.23608105754342013
222,0.12813880667516886,0.26393931828050066,0.766651340776836
223,0.5998146413907124,0.15511633455061213,0.24818190875628665
224,0.3361576544129913,0.8024742946989535,0.9482746784433054
225,0.3387129940099748,0.9369614363313277,0.5902421755876018
226,0.31802441264893067,0.8054949488347727,0.07883138210485052
227,0.22407473600090577,0.13082079807844194,0.6259870556117443
228,0.9137771053439437,0.9782703053634445,0.6294745215866187
229,0.9009914201432236,0.915806325166654,0.19189083468434887
230,0.6322963473430199,0.3095953932732277,0.7847958708628724
231,0.4137920128303043,0.5519949167304794,0.2548550898246471
232,0.1487077114987707,0.3372125282208188,0.7110745972078526
233,0.4110215235446093,0.13932232244658915,0.19251880047825265
234,0.7226590572797775,0.9294924295927426,0.3059402604284328
235,0.9204708292669426,0.3040237689613756,0.33766194599666266
236,0.9173524036789518,0.7706923957174643,0.954892254917595
237,0.0011508829666032616,0.23159459326774323,0.30369000413041747
238,0.04575933457577874,0.8928990649972879,0.13566711674032939
239,0.0703311726511392,0.321416105514301,0.3349620747437472
240,0.24111622693734336,0.5661901053828946,0.77037675058649
241,0.33544300378632075,0.8360733366148183,0.49634202327049504
242,0.7526201199292836,0.7419814777451175,0.9882728522590731
243,0.7517038804288159,0.5568957731885431,0.9752114402008495
244,0.7237576743323231,0.542211678471469,0.528674284411436
245,0.867923987648378,0.36270110030711045,0.07505358050338151
246,0.03306846388266016,0.2920277485953021,0.8955668541261881
247,0.7332367231701933,0.2822441581075019,0.17504974619743063
248,0.3949828345542469,0.6678941085612363,0.15651796169576104
249,0.9118514943902456,0.7620776444934184,0.8612209722427973
250,0.8486790880751403,0.985666336656617,0.3554216670145267
251,0.9173011852986378,0.3107973797764353,0.6027784923950655
252,0.9347560500242441,0.5945185071806379,0.11828415222175381
253,0.4564480729093382,0.3883304571351187,0.8006377747138748
254,0.8198136510920919,0.7635778822813862,0.26856042995150997
255,0.3882976725008416,0.9885110966648973,0.5745715134454729
256,0.3949069993491936,0.27581446743456384,0.45437697575733216
257,0.3884658156124079,0.77712946005208,0.05260357170036256
258,0.24247913625343998,0.3159251838965398,0.9645237742624473
259,0.7048570354886233,0.9506527076215598,0.1767527654175115
260,0.24272499062505226,0.12808123331975707,0.46420379739840945
261,0.5358522527997261,0.46526020080789776,0.9775445550442542
262,0.2438019130945147,0.21565663420270587,0.5161908959438014
263,0.6288183034112917,0.07112136587747708,0.04552886082064922
264,0.538912943816247,0.09265747793517987,0.6709127949058311
265,0.5565972971188468,0.29339875713986463,0.6977662894959641
266,0.6266694317623744,0.892047553632391,0.5820968361206055
267,0.6754381941241682,0.5886441273078195,0.5198684172111998
268,0.9971241555301141,0.058263570739855663,0.9585444828216024
269,0.5495582755171354,0.8597312286452521,0.8521989076633111
270,0.001636781070155413,0.49332882488085283,0.4531209421556145
271,0.6802252555748162,0.7041213894269126,0.502310022842519
272,0.27672635441636606,0.8960790508829419,0.9856775113711332
273,0.9449330358800033,0.2199466869654867,0.4737065195654421
274,0.19791786396101407,0.6143832726636576,0.6204628990464464
275,0.1315224327852048,0.9723310069123529,0.8297826582795886
276,0.08135913317489751,0.549515925757201,0.4581610018919935
277,0.0022506204613500502,0.9629814997647347,0.8064652916317282
278,0.3120884425840702,0.07302450887424072,0.18681243399756087
279,0.7535747344267214,0.8068790895973427,0.1334609398702884
280,0.7343743422671343,0.14517883195627312,0.4845407664380067
281,0.5973288876363267,0.3459253184137524,0.761407865341095
282,0.6451248137550523,0.9949529714847659,0.5325204530931347
283,0.09092387405517399,0.03659613295894826,0.543664314902043
284,0.5947684733284465,0.5108702316399024,0.6537307747648107
285,0.24898687383592366,0.23433517648774083,0.7025088088417003
286,0.29418072849978616,0.12035448102600443,0.8198939963417716
287,0.1108239515376015,0.6765225805134343,0.6130101830304294
288,0.3953257939120679,0.7256614301383087,0.30930461860879477
289,0.35038905105007667,0.21986918593375104,0.3487019154567118
290,0.5708057484629853,0.10640578047940152,0.5372588749085566
291,0.4864041274168951,0.8562926774945406,0.3789986468950989
292,0.0567078641864307,0.22349946742585025,0.03400563758357866
293,0.7822481915420484,0.6492476415513964,0.7563445885526496
294,0.06085596621484601,0.17095610319995946,0.5377916855438418
295,0.7827325785808383,0.9051793452506155,0.8037811366097288
296,0.2183098820245939,0.9404152201098606,0.44139839036953976
297,0.759581086540558,0.5704303969850336,0.6216251448308653
298,0.04351100403832742,0.4087899072793284,0.7018754718529577
299,0.37598038407571466,0.15822950847005013,0.5757791951410479
300,0.4311693544694405,0.11410136331454535,0.42270257954277624
301,0.05567373293809874,0.2815882908339269,0.1289249603627457
302,0.2212747225898326,0.9535155094136023,0.7837921451368955
303,0.1289404031763548,0.14550747171149936,0.844196221495239
304,0.03831457211544309,0.3183637311297073,0.5681496190105415
305,0.045334442303576306,0.5057025264997543,0.6187713220801979
306,0.6729640997960954,0.6442836492161945,0.13270694446558085
307,0.6735152000216855,0.1870234419961211,0.8693614894175223
308,0.4968550242017983,0.7934998336241659,0.14866296373238141
309,0.5569730005447407,0.8037423727584423,0.3273425817441331
310,0.3730435698431761,0.7080637683173833,0.9812013316251816
311,0.9975489806317147,0.9502773152113877,0.43054545728120797
312,0.8019503336984158,0.5782748761419286,0.971826119209567
313,0.7430246941812634,0.23892949434941402,0.6391361349519745
314,0.813499067986642,0.04264460039751772,0.06014514486776579
315,0.7803542764930407,0.12473667631153529,0.5569674461359626
316,0.13536712233419812,0.6892602331822821,0.916283481266896
317,0.4301235760166897,0.9801617507004445,0.4861376010335714
318,0.9804441464308897,0.1668906364102808,0.052497130659198254
319,0.6553270372691465,0.9213150197348184,0.28922661249102577
320,0.4516149264888333,0.6010497170159892,0.40680796914195994
321,0.8608415585282972,0.8836644876461514,0.6211280973845206
322,0.03554873120237201,0.7902391680783344,0.7030243333584837
323,0.4859948966549422,0.5513412212575967,0.17435589971289178
324,0.7096262152392127,0.23356841763088287,0.8428618201836836
325,0.8198867733073462,0.4519954062231587,0.10225647216283695
326,0.222863023007016,0.38558291005189316,0.10157836267923182
327,0.9037355697148762,0.4122768083709447,0.11409288196278455
328,0.807583922521009,0.20523745803106253,0.8761832891334479
329,0.2551471966599822,0.26970006848563943,0.04787925976989782
330,0.42516349014515553,0.26058481130639344,0.49358565296642654
331,0.9439729364641362,0.859542567169496,0.06034283147179165
332,0.8941048141482313,0.6407618081777923,0.35339400090510587
333,0.538600415806508,0.15542335465669876,0.9350171645228462
334,0.8944723575452094,0.7701271275993612,0.33363556858199284
335,0.28288561921116007,0.18518296926173117,0.8234581039128394
336,0.10675900456428045,0.47994819326301275,0.34092314764157094
337,0.4561274705166698,0.8723175162929739,0.3725506299503345
338,0.4314325935568123,0.7871389992020812,0.3147670251458745
339,0.9501740382558178,0.2604654634717879,0.5459538444366724
340,0.3349312302329086,0.11232664009097026,0.3795055318211724
341,0.1412301793894699,0.5772795379832717,0.28373725675309236
342,0.20455146013414538,0.7753972932466748,0.2450686007835151
343,0.11355785043987332,0.6870640672083421,0.026241605568273152
344,0.009613170051949838,0.7172604864136638,0.38075092278013045
345,0.6819694915849175,0.23548351506618037,0.6255179394588594
346,0.07531204403323977,0.521668034785483,0.30090021739396
347,0.6231345131090799,0.7015607102498477,0.9333454294651581
348,0.22480113756463105,0.7276062311880436,0.5501759273818361
349,0.6303801471440067,0.7511354233768501,0.8282535351486267
350,0.6075089632121525,0.7461583929149562,0.14255903703230177
351,0.36234090393903984,0.05528198316170441,0.01984765010819567
352,0.9626615820095438,0.8845377259537056,0.4523643997419279
353,0.20244292366626393,0.7306679751448387,0.48303336159789056
354,0.7460287388593277,0.18041386180256014,0.04517497852230612
355,0.5655241485405242,0.5695769178103868,0.2578729214269525
356,0.7066358805357105,0.1356323411060757,0.8956194482292108
357,0.23503540407908818,0.6034275326597079,0.3817548029116645
358,0.38253937628679,0.8363165936468983,0.898446321453916
359,0.7009589431300769,0.8861303419098687,0.4823323533253976
360,0.5082407531002027,0.5713370882487043,0.650825429703305
361,0.7732360640646712,0.3919923464285565,0.12541609449987634
362,0.2565240355811903,0.5856844480793317,0.33102401834408035
363,0.736906902383386,0.34488484467462255,0.12411389736644085
364,0.7645426890405136,0.1666908362914019,0.2820501326521908
365,0.7053134878039803,0.03411100818480628,0.48136087919602744
366,0.8324736299427948,0.9013084959686092,0.7877280383433196
367,0.7645187548802802,0.7064877156132776,0.5227968773132602
368,0.8256072999199816,0.2619247560371577,0.9462631945346497
369,0.04981496072152869,0.7680541045873174,0.18118743777763857
370,0.23190316805105082,0.08561209278418225,0.7871679639195279
371,0.745924912605864,0.47063959506100606,0.3813329327053868
372,0.9047640383441299,0.7499586405942122,0.5395364106290215
373,0.9606770420724334,0.2023101321136157,0.744451026935157
374,0.8987876699741354,0.2563221634926498,0.5193158076782691
375,0.3930596652523761,0.41414434306106185,0.7405789898027121
376,0.5901831122277289,0.2494676901791838,0.243228447526881
377,0.1912800592625269,0.6679403099398317,0.19037821491675744
378,0.9144840999872705,0.5235740239809974,0.3748212563350738
379,0.581691229244312,0.6727135594566134,0.8428057259577139
380,0.4932052586700342,0.9393098520747211,0.9880638095088256
381,0.9185302416972037,0.7027002553622006,0.5972534609449451
382,0.9221406906571056,0.18008436011269013,0.5396821200754965
383,0.7005744189483482,0.46662440041945596,0.295036574578441
384,0.5099816970462471,0.3604648310791365,0.7199804971674275
385,0.31518516766693305,0.9696401838961618,0.6116643650445396
386,0.6973005174107342,0.8171267801547107,0.297668248526764
387,0.5719005925414109,0.24647024315313015,0.7409043303714133
388,0.8275262409661268,0.6995634846686858,0.6955665113267864
389,0.08204868600455584,0.33033067625756685,0.5828685521495206
390,0.2549104553929641,0.17706104471831507,0.9268144147531516
391,0.19242218952122492,0.10809901885244311,0.7064378811686494
392,0.4638514393400357,0.8707374715825846,0.521946986639428
393,0.9861003408963571,0.15175257706343837,0.8082305498691472
394,0.013712273660571261,0.5779882107715042,0.8527809240072421
395,0.31743082510007226,0.6129699245780701,0.28673971587859703
396,0.9126729142416973,0.12085454422352193,0.6681751760881486
397,0.21153236212900262,0.6713393826412527,0.12856921258334453
398,0.31365993105944956,0.11837253347442289,0.014797985601627262
399,0.3307819727568122,0.7422842571311521,0.5870524813773936
400,0.8996471169949193,0.5527860865559752,0.78138610308
401,0.1657734567329292,0.20678286368086063,0.9609585559903028
402,0.5561421246056567,0.8906618911279947,0.18654167446899417
403,0.2684055081478286,0.3694013830404551,0.5899761510334717
404,0.0256999408626164,0.4004325074332532,0.6158281346440034
405,0.31975499491500625,0.7259325044351423,0.7755902663455949
406,0.6663656616244247,0.9370888331285456,0.17911403420684824
407,0.24856105391490124,0.350485538743349,0.11103613098120668
408,0.1294277420573826,0.42265089890328134,0.7456655999164833
409,0.813335456188484,0.8585818106573019,0.20784242205634396
410,0.013365766006321778,0.5737531903615515,0.2647148706229887
411,0.8721319794723933,0.5123722434131565,0.5816821864505467
412,0.8595642234299719,0.622836681893905,0.5708487535618783
413,0.03410173329492128,0.7413106583323217,0.17882276566157518
414,0.7296242768688258,0.04325577246472745,0.484505405062161
415,0.31577263016082346,0.9780573043610706,0.1284020096345292
416,0.38640480596454596,0.33057184393083017,0.11139724860582434
417,0.718178011878997,0.02443052146885072,0.5716095314003963
418,0.3515370103672899,0.6978125022216236,0.4771562409426727
419,0.15299495768262916,0.25106175135488895,0.17191719172029485
420,0.23121255100157212,0.08387849940619041,0.01596360615813941
421,0.16633285357457162,0.031284846110496756,0.6616422678494793
422,0.5225876605809554,0.2958449894012368,0.572797806650986
423,0.4349273443065823,0.43289027427250515,0.03602528230549373
424,0.950011017161626,0.6727120512323104,0.6364092333444212
425,0.7284262666707911,0.7218796192419545,0.6891283542225972
426,0.20188359904823006,0.3053379417928309,0.5530411619732754
427,0.5645068409876036,0.8805659092902192,0.4422177135576739
428,0.6754203733861207,0.3722108776088192,0.7355140883355524
429,0.13309020207195277,0.08557098675381236,0.37728359538137846
430,0.1502442694929781,0.21151379031416606,0.8743275178230573
431,0.21984496043746582,0.3560268395773424,0.8805902951758539
432,0.05473140488811934,0.5997128800978613,0.7198383954528415
433,0.7867331702547788,0.7724079636980623,0.7236085246126883
434,0.9869415002064962,0.5989768366321818,0.4044394733069331
435,0.4631121523258718,0.0411759999444935,0.009828578194085336
436,0.3487430263968657,0.7106882242598582,0.28513668295775907
437,0.4154104072138638,0.2254981693149809,0.7970272385594391
438,0.45912081680749495,0.1332233496949078,0.7735671945372576
439,0.5857707993737683,0.8909435267010715,0.6867896734209038
440,0.571733401435421,0.7988658253353184,0.20361174463113807
441,0.7558362654976677,0.7532305530284702,0.8140284234231698
442,0.23526034682277752,0.43139197323208356,0.6776077139884734
443,0.5947388301502574,0.8227470236849483,0.7666570663844582
444,0.28040800048690584,0.8849891669979085,0.5494894563770999
445,0.19945753281870016,0.15220077242578822,0.7835051348089306
446,0.0643070477010359,0.8268670803623765,0.09408212515976155
447,0.865126863277857,0.03419559304802966,0.5432923140366326
448,0.7865931271085307,0.24119497284185043,0.24111049153861175
449,0.2399936865633261,0.5444844748706972,0.162768251283682
450,0.6116132127906545,0.375218484868705,0.4258528261817106
451,0.8924459786019795,0.018534114622250075,0.25848814245480933
452,0.9673677820650003,0.25291780642575656,0.47482617709196495
453,0.807911069878018,0.6655527542570208,0.18489457732003778
454,0.17817038014308828,0.3875005770359988,0.03133557399412912
455,0.777963698540531,0.7202426343547048,0.996508086224135
456,0.18051023422416868,0.5954402993424646,0.9290903709563848
457,0.3228595072254433,0.6311401916431583,0.9459973319056381
458,0.6642193010096131,0.4928551719959404,0.35871727266306574
459,0.8458715872319098,0.055797520758566255,0.9647926484640051
460,0.4269431365391384,0.9075823642038988,0.41512079936752855
461,0.2828270280311953,0.09468603236446904,0.9582064809505234
462,0.22194984485995684,0.4434618570692508,0.6592603053235832
463,0.16477487528271595,0.45098514506988885,0.4099275372246346
464,0.7901869208093714,0.975554586221474,0.013647108543218933
465,0.10557117067098476,0.0238449940474752,0.4912952306267352
466,0.929945150642439,0.5511646366061711,0.8576397152278931
467,0.17378414390149377,0.660937463232301,0.9050151438541035
468,0.1738199581985852,0.9404604573477023,0.860796069951459
469,0.21645152378532773,0.5841964597807329,0.51552785847293
470,0.5147748220589585,0.8166619890814031,0.7089775729909071
471,0.23145596394325907,0.7427912053990339,0.24172630588697375
472,0.2220397806915192,0.9276104731157498,0.7136004751964123
473,0.9516852049684074,0.281042052657962,0.8290665932559789
474,0.21957750156052402,0.6732587881818314,0.22181737738390261
475,0.8368465155423177,0.40965230829632326,0.08766575900169693
476,0.35024737234255665,0.669193001349766,0.7454521728834465
477,0.6538707384694054,0.716942292981961,0.4358047907571837
478,0.23350431003534267,0.3205380980950685,0.40808302577328714
479,0.9697637767796223,0.22198943714451314,0.9022992794018405
480,0.37275149898038185,0.9605279723739488,0.5910347030051114
481,0.7915563743414787,0.7128748492803904,0.9717333433034551
482,0.22568878692440197,0.11215005061733962,0.741098017491751
483,0.35273110065877467,0.19864488621477883,0.6333379960229945
484,0.6323349046400397,0.1436122612859866,0.8420809310761515
485,0.662059600674123,0.6021062159577203,0.8818677699072942
